,Reaction,SYNGAS Selec,SYNGAS Yield,CO Selectivity,CO % Yield,H2 Selectivity,H2 % Yield,CH4 Conversion,H2O+CO2 Selectivity,H2O+CO2 yield,Exit Temp,Peak Temp,Dist to peak temp
0,[Pt],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2180732613e-12,-1.13686837721e-12,-16.134517287
1,[Pt],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.53123253203e-12,-1.34800107584e-12,-52.0876629511
2,O=[Pt],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.23195438665e-12,-2.4361465226e-12,-62.13867372
3,C[Pt],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.20641299569e-12,-2.84217094303e-12,-60.0604572076
4,O[Pt],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.49639072693e-13,6.82121026328e-13,22.7470243718
5,O.[Pt],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.64358685391e-11,1.66957241682e-11,28.3204232005
6,O=C=O.[Pt],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1957800657e-11,-1.65657963537e-12,-60.7594936709
7,O=C=[Pt],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.16935033085e-12,-1.08814544676e-12,1.11467976573
8,C~[Pt],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.15769006524e-12,-2.25749577761e-12,-62.1008879652
9,C=[Pt],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.27137690296e-12,-2.50111042987e-12,-61.8552805592
10,C#[Pt],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.31315927073e-12,-1.55913377446e-12,-61.0428868317
11,C.[Pt],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.56371448567e-12,-2.20877284716e-12,-59.8148498016
12,[H][H].[Pt],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.70988327702e-12,-3.1832314562e-12,-54.3359153599
13,CC.[Pt],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.07190446994e-12,-9.58217632222e-13,2.79614585301
14,C=C.[Pt],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.28303716857e-12,-1.10438642358e-12,5.66786321557
15,[CH]C.[Pt],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.28303716857e-12,-1.10438642358e-12,5.66786321557
