,C/O ratio,CH4 Conv,O2 Conv,CO Selec,H2 Selec,H2O Selec
0,0.6,0.0315228896882,0.0146105204975,0.0496761955404,0.132896033446,0.432097628535
1,0.7,0.0309981302875,0.0162396195832,0.046955508413,0.133673190934,0.432163502951
2,0.8,0.0305481053979,0.0178151014604,0.0445147255603,0.134078140846,0.432411841235
3,0.9,0.0301556346798,0.0193498804574,0.0423133690915,0.134215203974,0.432788016592
4,1.0,0.0298089911761,0.0208533973591,0.0403185735417,0.134154844066,0.43325577523
5,1.1,0.0294997866622,0.0223327652927,0.0385033109264,0.1339462859,0.433790226578
6,1.2,0.029221794995,0.0237934727568,0.0368451191552,0.133624860458,0.434373813093
7,1.3,0.0289702544849,0.0252398371641,0.0353251599739,0.133216494693,0.434993875361
8,1.4,0.0287414326035,0.026675309406,0.0339275061262,0.132740568422,0.435641119971
9,1.6,0.0283405529391,0.0295242555627,0.0314467934258,0.131641489904,0.436991157795
10,1.8,0.0280011622611,0.0323572525489,0.0293157480819,0.130409619782,0.438386325175
11,2.0,0.0277107138871,0.0351860711188,0.027468867461,0.129095317641,0.439804511785
12,2.2,0.0274600708547,0.0380191361675,0.0258559775194,0.127730535186,0.441232371829
13,2.4,0.0272423529082,0.0408626199,0.0244379839607,0.126336037786,0.44266172761
14,2.6,0.0270522404079,0.0437211285028,0.0231839705055,0.124925557909,0.444087544647
