,C/O ratio,CH4 in,CH4 out,CO out,H2 out,H2O out,CO2 out,Exit temp,Max temp,Dist to max temp
0,0.599999999998,0.0422061093119,0.0422061092568,6.23466721552e-18,6.27102740644e-20,2.75666556542e-11,1.97722488709e-27,700.000000275,700.000000275,20.03
1,0.7,0.0476422387957,0.0476422387324,7.55470624616e-18,7.08015403042e-20,3.16367581062e-11,2.56477677296e-27,700.000000307,700.000000307,62.35
2,0.800000000001,0.0527365757071,0.0527365756359,8.92403086644e-18,7.8404346238e-20,3.55851523443e-11,3.21146649473e-27,700.000000336,700.000000336,38.89
3,0.900000000002,0.0575203724875,0.0575203724087,1.0337675694e-17,8.55351269123e-20,3.94200748608e-11,3.91401317673e-27,700.000000363,700.000000363,50.54
4,0.999999999997,0.0620211841062,0.0620211840199,1.17916261755e-17,9.22594054896e-20,4.31489582505e-11,4.66956803461e-27,700.000000388,700.000000388,20.23
5,1.1,0.0662633991613,0.0662633990678,1.32825466911e-17,9.85985484597e-20,4.67784907802e-11,5.47561674197e-27,700.000000412,700.000000412,54.94
6,1.2,0.0702686819927,0.0702686818921,1.48076404033e-17,1.04596305706e-19,5.03147666118e-11,6.32992893331e-27,700.000000434,700.000000434,58.76
7,1.3,0.0740563427297,0.0740563426221,1.6364568101e-17,1.10261599616e-19,5.37633984564e-11,7.23053259699e-27,700.000000456,700.000000456,69.96
8,1.4,0.0776436486167,0.0776436485024,1.79512573895e-17,1.15640737086e-19,5.71294169328e-11,8.17562085683e-27,700.000000476,700.000000476,65.99
9,1.6,0.0842775898859,0.0842775897587,2.12069612222e-17,1.25615305189e-19,6.36317332684e-11,1.01928673468e-26,700.000000514,700.000000514,64.77
10,1.8,0.0902768488471,0.0902768487074,2.45628970232e-17,1.3465493381e-19,6.98545307032e-11,1.2370303229e-26,700.000000549,700.000000549,20.09
11,2.0,0.0957283493814,0.0957283492297,2.80096346773e-17,1.42896944623e-19,7.58256228704e-11,1.46983304811e-26,700.000000581,700.000000581,20.19
12,2.19999999999,0.100703835316,0.100703835153,3.15394977302e-17,1.50665780713e-19,8.15688045213e-11,1.71687286688e-26,700.000000611,700.000000611,20.99
13,2.40000000001,0.105263045535,0.105263045361,3.51461581325e-17,1.53839946666e-19,8.71046404587e-11,1.97744026087e-26,700.00000064,700.00000064,22.26
14,2.6,0.109456124149,0.109456123964,3.88242488475e-17,1.63935251192e-19,9.24509441682e-11,2.25091206582e-26,700.000000667,700.000000667,20.4
