,Reaction,SYNGAS Selec,SYNGAS Yield,CO Selectivity,CO % Yield,H2 Selectivity,H2 % Yield,CH4 Conversion,H2O+CO2 Selectivity,H2O+CO2 yield,Exit Temp,Peak Temp,Dist to peak temp
0,[Pt],-0.00214309626775,-0.00194721394864,-0.00156085228655,-0.00136496882691,-0.00512600284284,-0.00493012636683,0.000195886517138,1.35219170602e-05,0.000209408460685,8.97869574796e-08,8.97866977362e-08,13.7717727495
1,[Pt],0.00167532085696,0.00167078634252,0.00146396971278,0.00145943520794,0.00275809841749,0.00275356385396,-4.53443847159e-06,-4.1782485728e-06,-8.71268684822e-06,-3.50952340169e-09,-3.50984808098e-09,13.7066579847
2,O=[Pt],-9.12198123778e-06,-0.000279010340333,-0.00051147944819,-0.00078136645147,0.00256451628652,0.00229462098146,-0.000269888383723,-1.55681348858e-06,-0.000271445192998,-1.1711993756e-07,-1.17120294707e-07,13.7392153671
3,C[Pt],2.5034532621e-07,1.88632101135e-07,5.54807220201e-08,-6.23251698631e-09,1.24866034165e-06,1.18694710115e-06,-6.17132297249e-08,-2.51713686977e-07,-3.13426910044e-07,-1.26072969033e-10,-1.26608689865e-10,13.9345596614
4,O[Pt],1.13083592714e-05,-0.000106665733869,2.75693205681e-05,-9.04047917644e-05,-7.19985188529e-05,-0.000189972513725,-0.000117974079807,5.33564861475e-08,-0.000117920723382,-5.09238852164e-08,-5.09244371712e-08,13.9508383526
5,O.[Pt],-0.00059023339473,-0.000529757007968,-0.000709761600961,-0.000649285286475,2.21241113016e-05,8.26008683975e-05,6.04767437132e-05,-2.15608459969e-06,5.83206578175e-05,2.52800653859e-08,2.52802601935e-08,6.99983721309
6,O=C=O.[Pt],0.00119524521284,0.00119494779339,0.00142826040474,0.0014279629846,1.4801067334e-06,1.1826908271e-06,-2.97415904343e-07,1.51529991426e-07,-1.45885905391e-07,-5.81013592803e-11,-5.86533140765e-11,13.7229366759
7,O=C=[Pt],4.04903514246e-07,1.81461129867e-07,2.20715402098e-07,-2.72698755412e-09,1.34852158632e-06,1.12507919552e-06,-2.23442395667e-07,2.83076287938e-08,-1.95134758235e-07,-8.06341021361e-11,-8.06341021361e-11,13.8694448966
8,C~[Pt],3.11300337995e-07,-2.91291436165e-07,5.64576798876e-07,-3.80149809418e-08,-9.8626570795e-07,-1.58885747793e-06,-6.02591778731e-07,3.48688622086e-07,-2.53903150225e-07,-9.00173336712e-11,-9.05530545028e-11,13.7392153671
9,C=[Pt],-2.40867286313e-06,-3.27678170318e-06,-2.13348208375e-06,-3.00159094142e-06,-3.81850860117e-06,-4.68661742158e-06,-8.68108865722e-07,-4.90161416346e-06,-5.7697229842e-06,-2.24087153663e-09,-2.24127738575e-09,11.1671821586
10,C#[Pt],1.05623205833e-06,6.74154464805e-07,4.12726928111e-07,3.06493459321e-08,4.35298689214e-06,3.97090929499e-06,-3.820775976e-07,8.38400167889e-08,-2.98237580765e-07,-1.29871716748e-10,-1.30228863969e-10,13.7554940583
11,C.[Pt],-0.000132383821386,1.77598477803e-06,-0.00013251551496,1.64429101756e-06,-0.000131709139227,2.4506678329e-06,0.000134159983761,1.7439336372e-07,0.00013433437736,5.79988093259e-08,5.79986307523e-08,13.6578219111
12,[H][H].[Pt],7.05886294044e-07,1.91331436927e-07,5.10639517659e-07,-3.91536168314e-09,1.70615920298e-06,1.19160433197e-06,-5.14554860338e-07,2.24817676541e-07,-2.89737177429e-07,-1.00407071011e-10,-1.00066157755e-10,13.4461989256
13,[C-]#[O+].[Pt],6.84692189605e-07,1.87575959035e-07,4.92576488598e-07,-4.53975180469e-09,1.66892424043e-06,1.17180799825e-06,-4.9711623857e-07,1.7004413412e-07,-3.27072102513e-07,-1.28848976979e-10,-1.28946380767e-10,6.44636171252
14,CC.[Pt],8.74677883882e-07,1.91643429577e-07,6.7916250769e-07,-3.87195446911e-09,1.87632686222e-06,1.1932923948e-06,-6.83034450381e-07,3.83041319093e-07,-2.99993131253e-07,-1.15764401517e-10,-1.16186484596e-10,13.7229366759
15,C=O.[Pt],5.83409806167e-07,1.90081490046e-07,3.90417872294e-07,-2.91045176472e-09,1.57213088326e-06,1.17880255446e-06,-3.93328317521e-07,1.8336866633e-07,-2.09959643224e-07,-9.68843006943e-11,-9.69492365526e-11,11.9811167182
16,CO.[Pt],4.20812904421e-07,1.85275993276e-07,2.32464376052e-07,-3.07254150418e-09,1.38574525162e-06,1.15020833236e-06,-2.35536912058e-07,1.97324475954e-08,-2.15804464337e-07,-8.01146152691e-11,-8.03094228442e-11,13.8531662054
17,C=C.[Pt],3.62923393851e-07,1.9629715796e-07,1.66707408247e-07,8.11803962686e-11,1.36816172131e-06,1.20153548518e-06,-1.66626234544e-07,1.62616899214e-07,-4.00933376801e-09,8.40919365945e-12,8.08451436758e-12,13.7554940583
18,[CH]C.[Pt],6.0201722002e-07,1.81968433805e-07,4.15717456567e-07,-4.33133135016e-09,1.55645347488e-06,1.13640468987e-06,-4.20048792057e-07,1.17048556216e-07,-3.03000233372e-07,-1.20098870063e-10,-1.20650824859e-10,13.9508383526
