,Reaction,SYNGAS Selec,SYNGAS Yield,CO Selectivity,CO % Yield,H2 Selectivity,H2 % Yield,CH4 Conversion,H2O+CO2 Selectivity,H2O+CO2 yield,Exit Temp,Peak Temp,Dist to peak temp
0,C + [Pt] <=> C.[Pt],-9.11655263511e-07,4.21891904317e-07,-1.3439489225e-06,-1.0401752842e-08,-4.31341442623e-07,9.02205742901e-07,1.33354717644e-06,-1.32442287444e-06,9.1242812972e-09,-4.97768650941e-07,-1.74591815609e-10,0.0
1,[O][O] + 2 [Pt] <=> 2 O=[Pt],-0.0636410199055,-0.0719670770601,-0.0722565337061,-0.0805818730713,-0.0540684752557,-0.0623953299333,-0.00833135931664,0.11207814515,0.1037374482,0.024740090381,0.0330507460723,0.275292498279
2,[H][H] + 2 [Pt] <=> 2 [Pt],0.000123461243139,9.79071683889e-05,-3.89442105082e-06,-2.9448463254e-05,0.000264963863886,0.000239409752993,-2.5554043198e-05,6.3489541387e-05,3.7935481963e-05,-2.36451318615e-05,2.49713671175e-05,0.0
3,[H] + [Pt] <=> [Pt],0.00598292411103,0.0111828287679,0.00446698917848,0.00966681501289,0.00766725254039,0.0128672447755,0.00519959356911,-0.0176422829807,-0.0124436067386,-0.00491063749819,5.05340221037e-05,0.0
4,[Pt] + O=[Pt] <=> O[Pt] + [Pt],-1.74146263843e-05,-9.01189703809e-06,-6.87793957814e-05,-6.03766707578e-05,3.96558583242e-05,4.80585924779e-05,8.4027308115e-06,6.93303680775e-05,7.77331047146e-05,5.03446800938e-07,-2.37861722653e-07,0.0
5,O + 2 [Pt] <=> O[Pt] + [Pt],-0.00132043382852,-0.000720803162721,-0.00459904682316,-0.00399943581721,0.00232237494729,0.00292202745678,0.000599638583625,0.0045498092243,0.00514947509035,6.04986095241e-05,2.8378593469e-06,0.0
6,[OH] + [Pt] <=> O[Pt],-0.000121708754759,-4.52098657376e-05,-0.000116280192857,-3.97812996901e-05,-0.000127740333638,-5.12414491971e-05,7.64989821318e-05,-2.52844603374e-05,5.12145024541e-05,-6.75026848154e-06,-8.88011529361e-05,0.0
7,C + 2 [Pt] <=> C[Pt] + [Pt],0.00181763395015,0.00281117909023,0.00154435012339,0.00253789254829,0.00212127476534,0.00311482292216,0.000993527081379,-0.00426045675434,-0.00326697200176,-0.00114889166099,-9.84542048926e-05,0.0
8,C + O=[Pt] + [Pt] <=> C[Pt] + O[Pt],0.0812161818493,0.135530505497,0.0850248137223,0.139341204324,0.0769844784939,0.131296505586,0.0542702474249,-0.233518690649,-0.179375174395,-0.0571291227344,-0.000663852705641,-0.550584996559
9,CC + 2 [Pt] <=> 2 C[Pt],0.000441982213534,0.000299827283593,0.000492343825741,0.000350188824211,0.000386026318996,0.000243871468631,-0.000142154301636,-0.00030868894559,-0.000450842808407,-5.48384660779e-05,-5.70321051394e-05,0.0
