,Reaction,SYNGAS Selec,SYNGAS Yield,CO Selectivity,CO % Yield,H2 Selectivity,H2 % Yield,CH4 Conversion,H2O+CO2 Selectivity,H2O+CO2 yield,Exit Temp,Peak Temp,Dist to peak temp
0,[Pt],-5.97616222189e-06,-4.99791314848e-06,2.0226857625e-05,-1.92486084096e-05,-1.17392314496e-05,1.27174803481e-05,-9.78249005082e-07,-6.91462732854e-06,-7.89287625782e-06,-3.58810999319e-07,-2.97557582692e-06,0.0
1,[Pt],-2.0118524447e-07,-2.32874706382e-07,2.63934056852e-07,-2.9562351606e-07,1.2318060179e-07,-1.5487007532e-07,3.16894685198e-08,-1.51589951689e-07,-1.19900483782e-07,-2.55960603049e-08,2.88650555804e-09,0.0
2,O=[Pt],1.63731617846e-05,1.53905880828e-05,-2.49405489588e-05,2.39579753224e-05,-5.7228298669e-06,4.74025604778e-06,9.82573867185e-07,8.82846186773e-06,9.81103583388e-06,1.36851961367e-06,2.81437563135e-06,0.0
3,C[Pt],5.13421329459e-08,1.66489309553e-08,-7.38175009166e-08,3.91242744862e-08,-2.34024558484e-08,-1.12907533328e-08,3.46932101514e-08,-1.86113257524e-08,1.60818933051e-08,-2.47083872361e-09,6.85696529108e-10,0.0
4,O[Pt],1.4360218999e-06,1.34691781346e-06,-1.6382516268e-06,1.54914753449e-06,-1.18462508846e-06,1.09552099467e-06,8.9104093356e-08,5.41129955769e-07,6.30234055751e-07,1.19392877749e-07,6.42258211996e-08,0.0
5,O.[Pt],-3.35222794393e-08,-4.24799983894e-08,3.83072693169e-08,-4.72650088156e-08,2.75739052185e-08,-3.65316329959e-08,8.95772922038e-09,-3.12282300999e-08,-2.22704911046e-08,-6.79844529056e-09,-5.88551404566e-08,0.0
6,O=C=O.[Pt],5.37269818279e-08,-1.76744642242e-08,-9.7704413159e-08,2.63029508841e-08,9.42421757323e-10,-7.23438820144e-08,7.14014535633e-08,-5.99491997427e-08,1.1452256571e-08,-9.89259963375e-09,5.46846967729e-10,0.0
7,O=C=[Pt],-1.6759490734e-06,-2.11622831035e-06,-5.3043088154e-06,4.8640296051e-06,1.03532811509e-05,-1.07935604341e-05,4.40279231872e-07,1.55181765387e-06,1.99209689715e-06,-2.6396457206e-07,-2.39938071439e-07,0.0
8,C~[Pt],-6.42448177589e-08,-9.01195858851e-08,5.82480247483e-08,-8.41228190703e-08,7.16995572874e-08,-9.75743418784e-08,2.58747746585e-08,-6.20834093833e-08,-3.62086278502e-08,-1.27537735939e-08,-9.56583617018e-13,0.0
9,C=[Pt],6.75376405385e-08,2.2611606866e-09,-1.057725785e-07,4.04960768088e-08,-2.00068731923e-08,-4.52696269401e-08,6.52764898514e-08,-4.98389968502e-08,1.54375059724e-08,-8.35225768379e-09,5.7157320486e-10,0.0
10,C#[Pt],5.28960532164e-08,1.67038702375e-08,-7.89888686343e-08,4.27966780179e-08,-2.04594372846e-08,-1.57327607145e-08,3.61921898221e-08,-2.31577654907e-08,1.3034427633e-08,-5.03844768692e-09,-8.24618558943e-10,0.0
11,C.[Pt],-9.09464561605e-06,-8.81912070653e-06,1.02785601019e-05,-1.00030352117e-05,7.62289208081e-06,-7.34736718482e-06,-2.75524878313e-07,-3.82476809913e-06,-4.1002929524e-06,-8.24661038959e-07,3.89288326562e-07,0.0
12,[H][H].[Pt],-2.81964295306e-07,-3.06887827058e-07,3.0009737298e-07,-3.2502091569e-07,2.59422627205e-07,-2.8434617305e-07,2.49235309734e-08,-1.62365397314e-07,-1.3744185198e-07,-3.48244148952e-08,2.62438715329e-09,0.0
13,[C-]#[O+].[Pt],4.64474383479e-08,2.15200160663e-08,-6.55109035019e-08,4.05834674714e-08,-2.27491824454e-08,-2.17826031683e-09,2.49274280093e-08,-1.01893998948e-08,1.4738037943e-08,-1.88246206626e-09,1.34936264764e-10,0.0
14,O=C[Pt],4.02701062457e-08,2.34844650454e-08,-5.66289723504e-08,3.98433147749e-08,-1.99339817301e-08,3.14833317123e-09,1.67856470041e-08,-3.6183753629e-09,1.31672824802e-08,-1.19988944863e-09,-6.73666765439e-11,0.0
