0,C + O=[Ni] + [Ni] <=> C[Ni] + O[Ni],-0.40781798383
1,C + 2 [Ni] <=> C[Ni] + [Ni],-0.028649922573
2,[CH3] + [Ni] <=> C[Ni],-0.0259884248691
3,[H] + [Ni] <=> [Ni],-0.0121936106389
4,CC + 2 [Ni] <=> 2 C[Ni],-0.00931571730227
5,O + 2 [Ni] <=> O[Ni] + [Ni],-0.00909015930475
6,[H][H] + 2 [Ni] <=> 2 [Ni],-0.00866109819248
7,[Ni] + O=[Ni] <=> O[Ni] + [Ni],-0.00844579949993
8,CO + 2 [Ni] <=> C[Ni] + O[Ni],-0.00841871042336
9,O[Ni] + [Ni] <=> O.[Ni] + [Ni],-0.0084176264838
10,C=[Ni] + [Ni] <=> C[Ni] + [Ni],-0.00841647127279
11,C=[Ni] + O[Ni] <=> C[Ni] + O=[Ni],-0.00841603842202
12,C#[Ni] + O[Ni] <=> C=[Ni] + O=[Ni],-0.00841603066517
13,CC=O + 2 [Ni] <=> C[Ni] + O=C[Ni],-0.00841601527879
14,C=[Ni] + C~[Ni] <=> 2 C#[Ni],-0.00841599749993
15,O=C[Ni] + [Ni] <=> [Ni] + O=C=[Ni],-0.00841597984971
16,O=C[Ni] + O=[Ni] <=> O[Ni] + O=C=[Ni],-0.00841596720349
17,C=[Ni] + O=C[Ni] <=> C[Ni] + O=C=[Ni],-0.00841594397841
18,C#[Ni] + [Ni] <=> C=[Ni] + [Ni],-0.00841592396053
19,2 C=[Ni] <=> C[Ni] + C#[Ni],-0.0084159151469
20,C#[Ni] + [Ni] <=> C~[Ni] + [Ni],-0.00841587849493
21,O=C=O + [Ni] <=> O=C=O.[Ni],-0.00841038475486
22,O=C=O.[Ni] + [Ni] <=> O[Ni] + O=C=[Ni],-0.00813997949869
23,O.[Ni] + O=[Ni] <=> 2 O[Ni],-0.00776551482597
24,O=C=[Ni] + O=[Ni] <=> O=C=O.[Ni] + [Ni],-0.00124982941482
25,[OH] + [Ni] <=> O[Ni],-0.00119677483958
26,C + O[Ni] + [Ni] <=> C[Ni] + O.[Ni],-0.000674561572774
27,[C-]#[O+] + [Ni] <=> O=C=[Ni],-0.000237444173794
28,C~[Ni] + O=[Ni] <=> O=C=[Ni] + [Ni],-9.44635499618e-05
29,[CH]=O + [Ni] <=> O=C[Ni],-4.42930397919e-08
30,C~[Ni] + [H][H] <=> C=[Ni],-1.87247510977e-08
31,C=O + 2 [Ni] <=> O=C[Ni] + [Ni],-1.47126794132e-08
32,C~[Ni] + O[Ni] <=> C#[Ni] + O=[Ni],-1.01681481562e-08
33,O=C[Ni] + C~[Ni] <=> C#[Ni] + O=C=[Ni],8.53919397618e-09
34,O + [Ni] <=> O.[Ni],1.96263309153e-08
35,C[Ni] + C~[Ni] <=> C=[Ni] + C#[Ni],5.81811094025e-08
36,O=C[Ni] + C#[Ni] <=> C=[Ni] + O=C=[Ni],6.51828331182e-08
37,[O][O] + 2 [Ni] <=> 2 O=[Ni],0.0636133056672
