0,C + O=[Ni] + [Ni] <=> C[Ni] + O[Ni],-0.601744791932
1,[O][O] + 2 [Ni] <=> 2 O=[Ni],-0.200822653819
2,[C-]#[O+] + [Ni] <=> O=C=[Ni],-0.0309510443828
3,O.[Ni] + O=[Ni] <=> 2 O[Ni],-0.000834363978274
4,C + O[Ni] + [Ni] <=> C[Ni] + O.[Ni],-6.19644007196e-05
5,C=[Ni] + [Ni] <=> C[Ni] + [Ni],-1.12632800415e-06
6,O + [Ni] <=> O.[Ni],-1.10884458592e-06
7,C + 2 [Ni] <=> C[Ni] + [Ni],-6.90726521215e-07
8,C~[Ni] + [H][H] <=> C=[Ni],-5.71898337224e-07
9,C=[Ni] + O[Ni] <=> C[Ni] + O=[Ni],-2.64543580679e-07
10,O + 2 [Ni] <=> O[Ni] + [Ni],-2.34535302241e-08
11,[OH] + [Ni] <=> O[Ni],-3.78917780071e-09
12,[CH3] + [Ni] <=> C[Ni],-2.14682172638e-09
13,C~[Ni] + O=[Ni] <=> O=C=[Ni] + [Ni],-3.47914779363e-10
14,[CH]=O + [Ni] <=> O=C[Ni],-3.47304024381e-10
15,O[Ni] + [Ni] <=> O.[Ni] + [Ni],-3.17987785227e-10
16,O=C[Ni] + C~[Ni] <=> C#[Ni] + O=C=[Ni],-9.92117578698e-11
17,C~[Ni] + O[Ni] <=> C#[Ni] + O=[Ni],-2.0029170745e-11
18,C=O + 2 [Ni] <=> O=C[Ni] + [Ni],-6.48478084211e-12
19,C=[Ni] + C~[Ni] <=> 2 C#[Ni],1.1938463567e-10
20,O=C[Ni] + C#[Ni] <=> C=[Ni] + O=C=[Ni],1.33970901719e-10
21,[H] + [Ni] <=> [Ni],2.35984947155e-10
22,CC=O + 2 [Ni] <=> C[Ni] + O=C[Ni],2.73923609588e-10
23,C=[Ni] + O=C[Ni] <=> C[Ni] + O=C=[Ni],3.18221309191e-10
24,O=C[Ni] + [Ni] <=> [Ni] + O=C=[Ni],3.89697605509e-10
25,C[Ni] + C~[Ni] <=> C=[Ni] + C#[Ni],5.19644709697e-10
26,C#[Ni] + [Ni] <=> C~[Ni] + [Ni],5.48332230486e-10
27,O=C[Ni] + O=[Ni] <=> O[Ni] + O=C=[Ni],8.816607438e-10
28,2 C=[Ni] <=> C[Ni] + C#[Ni],1.39940133502e-09
29,O=C=O + [Ni] <=> O=C=O.[Ni],3.10215029908e-09
30,CC + 2 [Ni] <=> 2 C[Ni],5.37176970367e-09
31,[H][H] + 2 [Ni] <=> 2 [Ni],1.51046533223e-08
32,[Ni] + O=[Ni] <=> O[Ni] + [Ni],1.75950786164e-08
33,C#[Ni] + O[Ni] <=> C=[Ni] + O=[Ni],8.32860702174e-08
34,C#[Ni] + [Ni] <=> C=[Ni] + [Ni],4.84857542973e-07
35,CO + 2 [Ni] <=> C[Ni] + O[Ni],5.33717654147e-07
36,O=C=O.[Ni] + [Ni] <=> O[Ni] + O=C=[Ni],0.00180890583934
37,O=C=[Ni] + O=[Ni] <=> O=C=O.[Ni] + [Ni],0.981973857346
