,C/O ratio,CH4 in,CH4 out,CO out,H2 out,H2O out,CO2 out,Exit temp,Max temp,Dist to max temp
0,0.599999999998,0.0422061093119,0.0422049749795,8.86419591722e-07,2.26866383513e-06,9.34472786959e-13,2.47912792428e-07,700.015572532,700.015572532,20.63
1,0.7,0.0476422387957,0.0476410081979,9.86424304519e-07,2.46119461106e-06,8.69505488688e-13,2.44173435131e-07,700.015337255,700.015337255,20.46
2,0.800000000001,0.0527365757071,0.0527352606289,1.07518960031e-06,2.63015556893e-06,8.16047010748e-13,2.39888591558e-07,700.015074061,700.015074061,20.59
3,0.900000000002,0.0575203724875,0.0575189825499,1.15456589667e-06,2.77987447212e-06,7.71014570171e-13,2.35371724276e-07,700.014802291,700.014802291,20.05
4,0.999999999997,0.0620211841062,0.0620197272926,1.22601339921e-06,2.9136264824e-06,7.32388581296e-13,2.30800207515e-07,700.014532389,700.014532389,69.7
5,1.1,0.0662633991613,0.0662618821872,1.29069844835e-06,3.03394756483e-06,6.98776881861e-13,2.26275682807e-07,700.014269957,700.014269957,38.2
6,1.2,0.0702686819927,0.0702671105726,1.34956401182e-06,3.14283944038e-06,6.69181429528e-13,2.21856042344e-07,700.01401787,700.01401787,20.21
7,1.3,0.0740563427297,0.0740547217752,1.4033812133e-06,3.2419081896e-06,6.42864027575e-13,2.17573202311e-07,700.013777446,700.013777446,66.13
8,1.4,0.0776436486167,0.077641982386,1.45278730776e-06,3.33246072064e-06,6.19264555877e-13,2.1344336157e-07,700.013549101,700.013549101,60.03
9,1.6,0.0842775898859,0.084275843814,1.54040877171e-06,3.49214322917e-06,5.78574307048e-13,2.05663131546e-07,700.013127954,700.013127954,68.85
10,1.8,0.0902768488471,0.0902750345708,1.6157659742e-06,3.62855215923e-06,5.44601422583e-13,1.98510377106e-07,700.012750888,700.012750888,19.99
11,2.0,0.0957283493814,0.0957264761491,1.6812904604e-06,3.74646410216e-06,5.15698718142e-13,1.91941847909e-07,700.012412922,700.012412922,20.17
12,2.19999999999,0.100703835316,0.100701910613,1.73880007285e-06,3.84940561524e-06,4.90733276269e-13,1.85902979531e-07,700.012109064,700.012109064,21.25
13,2.40000000001,0.105263045535,0.105261075512,1.7896837791e-06,3.94004473435e-06,4.68896594335e-13,1.8033882193e-07,700.011834794,700.011834794,51.49
14,2.6,0.109456124149,0.109454113928,1.83502277791e-06,4.02044167877e-06,4.49594109703e-13,1.75198285668e-07,700.011586179,700.011586179,56.78
