,C/O ratio,CH4 in,CH4 out,CO out,H2 out,H2O out,CO2 out,Exit temp,Max temp,Dist to max temp
0,0.599999999998,0.0422061093119,0.0391111291311,1.19198423733e-10,8.51342848459e-08,0.00146501529414,1.68933296219e-06,743.77325419,743.77325419,70.0
1,0.7,0.0476422387957,0.0441780380588,1.3433773118e-10,1.14693434718e-07,0.00163983246412,1.85722884e-06,747.563757741,747.563757741,70.0
2,0.800000000001,0.0527365757071,0.0489354503893,1.49644476232e-10,1.45273647757e-07,0.00179951739879,2.00639574661e-06,750.784375573,750.784375573,70.0
3,0.900000000002,0.0575203724875,0.0534122936284,1.64543891237e-10,1.75530782467e-07,0.00194512583734,2.13836576967e-06,753.523055692,753.523055692,70.0
4,0.999999999997,0.0620211841062,0.0576337660664,1.78655284143e-10,2.04456341228e-07,0.00207773695868,2.25466370796e-06,755.852782971,755.852782971,70.0
5,1.1,0.0662633991613,0.0616219528044,1.91742420677e-10,2.31375144768e-07,0.00219841280629,2.35677243063e-06,757.834453634,757.834453634,70.0
6,1.2,0.0702686819927,0.0653963225653,2.03674474111e-10,2.55894856511e-07,0.00230817125549,2.4461023489e-06,759.519058552,759.519058552,70.0
7,1.3,0.0740563427297,0.0689741288071,2.14396048468e-10,2.77840059174e-07,0.00240797002011,2.52397088298e-06,760.949420257,760.949420257,70.0
8,1.4,0.0776436486167,0.0723707356926,2.23904500558e-10,2.97189501154e-07,0.00249869852789,2.59159138083e-06,762.161600243,762.161600243,70.0
9,1.6,0.0842775898859,0.0786739152027,2.39437962833e-10,3.28487194009e-07,0.00265614848105,2.70040528098e-06,764.048564464,764.048564464,70.0
10,1.8,0.0902768488471,0.0844000339108,2.5076709579e-10,3.51024870554e-07,0.00278624519553,2.78014904664e-06,765.3721415,765.3721415,70.0
11,2.0,0.0957283493814,0.0896260210223,2.58520219733e-10,3.66329280959e-07,0.00289370675978,2.83692580707e-06,766.271677019,766.271677019,70.0
12,2.19999999999,0.100703835316,0.0944154647979,2.63328679085e-10,3.75857192683e-07,0.00298239330238,2.87557896426e-06,766.849381063,766.849381063,70.0
13,2.40000000001,0.105263045535,0.0988214594346,2.65766288725e-10,3.80865876669e-07,0.00305545594178,2.89993276762e-06,767.181073907,767.181073907,70.0
14,2.6,0.109456124149,0.102888728319,2.66327503521e-10,3.82388842217e-07,0.00311546904588,2.91300259324e-06,767.323605908,767.323605908,70.0
