,C/O ratio,CH4 Conv,O2 Conv,CO Selec,H2 Selec,H2O Selec
0,0.6,0.0518985208393,0.122134119595,0.0209149295902,8.08914753767e-07,0.666622711512
1,0.7,0.0489275283144,0.134260136994,0.0205502380427,8.71371915258e-07,0.666622392182
2,0.8,0.0463524130352,0.145275151235,0.0203428783249,9.30668765573e-07,0.666622219676
3,0.9,0.044090582725,0.155356820049,0.020243211406,9.87147847273e-07,0.666622153731
4,1.0,0.0420828918236,0.164644546549,0.0202202254622,1.04112292379e-06,0.666622165835
5,1.1,0.040285368847,0.173249915068,0.0202535005598,1.09287437662e-06,0.666622235339
6,1.2,0.0386643551334,0.181263676415,0.0203290224589,1.14264950829e-06,0.666622347029
7,1.3,0.037193476041,0.188760609092,0.0204368467203,1.19066494415e-06,0.666622489544
8,1.4,0.0358516650998,0.195803015112,0.0205697202657,1.23710961602e-06,0.666622654309
9,1.6,0.0334898901327,0.208725903035,0.0208902572943,1.32592486329e-06,0.666623025985
10,1.8,0.0314747762716,0.220364659384,0.0212608033999,1.4101774989e-06,0.666623425956
11,2.0,0.0297329096001,0.230964580057,0.021663113169,1.49069622913e-06,0.666623832698
12,2.2,0.0282107702853,0.24071098783,0.0220854725579,1.56812213368e-06,0.666624233313
13,2.4,0.0268682548201,0.249746641601,0.0225200794035,1.64295690249e-06,0.666624620145
14,2.6,0.0256746312896,0.258183355062,0.0229615887565,1.71559808557e-06,0.666624988799
