,Reaction,SYNGAS Selec,SYNGAS Yield,CO Selectivity,CO % Yield,H2 Selectivity,H2 % Yield,CH4 Conversion,H2O+CO2 Selectivity,H2O+CO2 yield,Exit Temp,Peak Temp,Dist to peak temp
0,C + [Pt] <=> C.[Pt],-0.000358615026111,-7.00291937994e-06,0.000358736872884,-7.12476573218e-06,-0.0168947701871,0.0172463216291,-0.000351610845801,0.000354962352448,3.35025855948e-06,-8.60284541189e-11,3.19947242995e-12,-21.4783281734
1,[O][O] + 2 [Pt] <=> 2 O=[Pt],0.594076419826,1.08847171927,-0.594084348706,1.08847960872,0.528645521203,-0.0286663648794,-0.497349938151,-0.000779850975117,-0.498125910538,-5.09187104689e-10,-4.81837299754e-10,-15.4411764706
2,[H][H] + 2 [Pt] <=> 2 [Pt],0.00017231362075,2.48890573277e-07,-0.000172371252786,3.0652270182e-07,0.00798833005647,-0.00816040882826,0.000172065026671,-0.000172261833007,-1.97102740014e-07,-5.26207648377e-11,2.46862847387e-12,-16.6408668731
3,[H] + [Pt] <=> [Pt],1.87795835065e-05,3.81732138965e-06,-1.89388620541e-05,3.97659995701e-06,0.0225349118521,-0.0225498774888,1.49622649257e-05,-1.67987195567e-05,-1.83645714734e-06,-1.15310935292e-10,-3.08578559233e-13,-19.8529411765
4,[Pt] + O=[Pt] <=> O[Pt] + [Pt],0.000158017107572,9.14496943663e-07,-0.000158027949979,9.25339361649e-07,0.00137725937961,-0.00153436440219,0.000157102858884,-0.000157701189145,-5.98578023728e-07,-7.32468053759e-11,7.95807863286e-13,-21.9814241486
5,O + 2 [Pt] <=> O[Pt] + [Pt],0.000418396408469,-5.42633810231e-07,-0.000418502287979,-4.367538617e-07,0.0145740419935,-0.0149930438452,0.000418940795114,-0.000418756852366,1.82188400241e-07,-5.33191268402e-11,-2.56607433468e-12,-21.9427244582
6,[OH] + [Pt] <=> O[Pt],-0.000497355954076,-1.10831797266e-05,0.000497471905257,-1.11991303276e-05,-0.0159212216008,0.0164074145365,-0.00048627035586,0.000491311385379,5.03864041111e-06,-1.72154354099e-11,-3.41060512837e-13,-21.3622291022
7,C + 2 [Pt] <=> C[Pt] + [Pt],0.000210142727752,-6.80834636508e-06,-0.000210187068941,-6.76400506511e-06,0.00606852757512,-0.0062854922709,0.00021695153002,-0.000214050212202,2.90085343286e-06,-7.1850081371e-11,2.63103824188e-12,-18.4984520124
8,C + O=[Pt] + [Pt] <=> C[Pt] + O[Pt],-0.00043509664284,-0.000659530233262,0.00043507402634,-0.000659507616699,0.00363757198978,-0.00386201276759,0.000224432613919,0.000247564425421,0.000471997594955,-2.09995830047e-11,-3.24819536035e-13,-22.0588235294
9,CC + 2 [Pt] <=> 2 C[Pt],0.00205455008739,-0.00125202115362,-0.00205449229919,-0.00125207894373,-0.0102373026965,0.00693100202959,0.00330663917757,-0.000194403941958,0.00311222880736,3.08578559233e-13,7.34092151439e-12,-11.5325077399
10,[CH3] + [Pt] <=> C[Pt],0.593261788037,-0.396838337041,-0.593259122486,-0.396841029142,-0.970701323192,-0.0156394698967,0.996009066274,0.000402729942753,0.996415807444,8.90915023437e-10,9.51640035699e-10,-19.427244582
11,CO + 2 [Pt] <=> C[Pt] + O[Pt],0.000189967535735,-7.18700002367e-05,-0.000189993923203,-7.18436126966e-05,0.00354647381201,-0.00380832113139,0.000261838033381,-0.000228863507191,3.29739269323e-05,-1.04754300371e-11,3.58925587319e-12,-20.5882352941
12,C=[Pt] + [Pt] <=> C[Pt] + [Pt],-0.798796910582,-0.799392637242,0.798802676841,-0.799398403535,-0.0176999218342,0.0171090207171,0.000591005724634,-0.000339945544001,0.000251058171536,-6.18943625915e-11,5.22959453016e-12,-18.072755418
13,C=[Pt] + O[Pt] <=> C[Pt] + O=[Pt],-0.200491958168,-0.200851770242,0.200493417281,-0.200853229361,-0.00611708821748,0.00575801805949,0.000359092123978,-0.000291677866718,6.74132098658e-05,-1.78813154587e-11,3.58925587319e-12,-22.3297213622
14,C#[Pt] + [Pt] <=> C=[Pt] + [Pt],0.000813223084934,-9.68954819963e-06,-0.000813313835696,-9.59879668395e-06,0.0120369996167,-0.0128600179968,0.000822919325302,-0.000818737258642,4.17532911105e-06,-4.56371448129e-11,1.34800107455e-12,-21.0526315789
