,Reaction,SYNGAS Selec,SYNGAS Yield,CO Selectivity,CO % Yield,H2 Selectivity,H2 % Yield,CH4 Conversion,H2O+CO2 Selectivity,H2O+CO2 yield,Exit Temp,Peak Temp,Dist to peak temp
0,[Pt],0.00328222944676,0.00222432896288,0.00355804386097,-0.00461601671052,-0.00328222944676,0.00222432896288,0.00105793520774,0.000647613515401,0.00170555557447,4.64735508933e-10,4.64735508933e-10,0.0
1,[Pt],-0.00179788089884,-0.00120995233471,0.000191218503824,0.000396700614454,0.00179788089884,-0.00120995233471,-0.000587917994075,-0.000354483959191,-0.000942399869187,-2.71321733784e-10,-2.71321733784e-10,0.0
2,O=[Pt],-0.00158142192881,-0.00106505087564,-0.00279563721941,0.00331198567107,0.00158142192881,-0.00106505087562,-0.0005163628873,-0.000311734801454,-0.000828096079062,-2.59238448142e-10,-2.59238448142e-10,0.0
3,C[Pt],1.5230424949e-06,-1.26373338538e-06,-5.74081211693e-06,2.9540363641e-06,-1.5230424949e-06,-1.26373338538e-06,2.78677590697e-06,-2.74492478056e-06,4.18510611737e-08,1.08814534679e-12,1.08814534679e-12,0.0
4,O[Pt],-0.00044701942809,-0.000295162463388,-0.00116808707833,0.0013199415904,0.00044701942809,-0.000295162463367,-0.000151856285888,-8.01338136844e-05,-0.000231989977884,-1.13491935573e-10,-1.13491935573e-10,0.0
5,O.[Pt],0.000216230006715,0.000145275247777,-0.000130291431307,5.93366113805e-05,-0.000216230006715,0.000145275247756,7.0954912367e-05,4.47978633995e-05,0.00011575280756,-9.12742813282e-12,-9.12742813282e-12,0.0
6,O=C=O.[Pt],-1.41110054151e-06,-1.15389048646e-06,0.00142614571077,-0.00142588849704,1.41110054151e-06,-1.15389048646e-06,-2.57210060403e-07,2.80459994793e-07,2.32499458437e-08,-8.3478613172e-12,-8.3478613172e-12,0.0
7,O=C=[Pt],8.01426390982e-07,-1.0850156138e-06,-4.42586020516e-06,2.53941826047e-06,-8.01426390982e-07,-1.0850156138e-06,1.88644202017e-06,-1.85960472718e-06,2.68372702006e-08,-3.75166530014e-12,-3.75166530014e-12,0.0
8,C~[Pt],1.44049935454e-06,-1.21765739546e-06,-0.00143426578028,0.00143160766163,-1.44049935454e-06,-1.21765739546e-06,2.65815677635e-06,-2.60847582766e-06,4.96808780763e-08,1.09626583446e-11,1.09626583446e-11,0.0
9,C=[Pt],-3.51842863804e-06,-1.16043945518e-06,-3.49880739091e-07,2.70786983741e-06,3.51842863804e-06,-1.16043945518e-06,-2.35798911122e-06,2.37131100086e-06,1.33218412007e-08,-1.57862280162e-11,-1.57862280162e-11,0.0
10,C#[Pt],2.15355755315e-06,-1.14769477901e-06,-6.0158801518e-06,2.71462795001e-06,-2.15355755315e-06,-1.14769477901e-06,3.3012524019e-06,-3.28520319133e-06,1.60491036064e-08,1.473056462e-11,1.473056462e-11,0.0
11,C.[Pt],0.000312154004936,0.000193224530038,0.000336351954336,-0.000455282200522,-0.000312154004936,0.000193224530017,0.000118929846146,6.2402552918e-05,0.000181332473293,2.80644053621e-11,2.80644053621e-11,0.0
12,[H][H].[Pt],-2.18738182418e-06,-1.15845699179e-06,-1.62443480992e-06,2.65335960523e-06,2.18738182418e-06,-1.15845699179e-06,-1.02892481658e-06,1.0716382322e-06,4.27134173276e-08,-1.44544680395e-11,-1.44544680395e-11,0.0
13,CC.[Pt],-7.13546601395e-06,-1.1332679272e-06,3.36061192375e-06,2.64158593994e-06,7.13546601395e-06,-1.1332679063e-06,-6.00219767438e-06,6.02550055547e-06,2.33025309514e-08,5.96043794438e-12,5.96043794438e-12,0.0
