,Reaction,SYNGAS Selec,SYNGAS Yield,CO Selectivity,CO % Yield,H2 Selectivity,H2 % Yield,CH4 Conversion,H2O+CO2 Selectivity,H2O+CO2 yield,Exit Temp,Peak Temp,Dist to peak temp
0,[Pt],0.00305526159038,0.00478841897648,0.00305526158367,0.00478841896974,0.00386017257741,0.00559334391345,0.00173310443523,0.00145347516986,0.00318660479533,4.42988340694e-09,4.35517500515e-09,0.398406374502
1,[Pt],-0.00152718562285,-0.00237987751291,-0.00152718562337,-0.00237987751345,-0.00146425355217,-0.00231694597887,-0.000852704912448,-0.000731681245613,-0.00158437991897,-2.12457701922e-09,-2.177051551e-09,1.14541832669
2,O=[Pt],2.15649865781e-05,0.00143325023893,2.15649863746e-05,0.00143325023869,4.49348728752e-05,0.0014566204551,0.00141168494791,1.48458792422e-05,0.00142653103674,1.84383583806e-09,1.75084011879e-09,164.342629482
3,C[Pt],-6.2889318086e-06,-2.21472220017e-06,-6.28893341249e-06,-2.2147238217e-06,0.000186189240753,0.000190263458186,4.07420985803e-06,-5.95543957146e-06,-1.8812299549e-06,2.57094347895e-11,-7.89310505856e-12,0.0
4,O[Pt],-2.80726569802e-05,-3.73363589448e-05,-2.80726585466e-05,-3.73363605385e-05,0.000160718325299,0.000151454605812,-9.26370457632e-06,-1.59117222779e-05,-2.51754253744e-05,-3.26605643473e-11,-4.38505836587e-11,0.448207171315
5,O.[Pt],1.77020349674e-05,-0.0013992696615,1.77020319208e-05,-0.00139926966457,0.000384065622209,-0.00103291126554,-0.00141697144564,1.29925478804e-05,-0.00140397908186,-1.7172538199e-09,-1.74327183287e-09,0.448207171315
6,O=C=O.[Pt],-7.78935179533e-08,-9.99338875188e-07,-7.78951248254e-08,-9.99340507958e-07,0.000193428765099,0.000192507317938,-9.21445366616e-07,6.83546303802e-08,-8.53090738415e-07,-2.40366162277e-12,-4.41754027969e-12,5.02988047809
7,O=C=[Pt],9.01743159979e-06,4.81248868736e-07,9.01742997748e-06,4.8124720556e-07,0.000203271663485,0.00019473546414,-8.53618197483e-06,8.60865708864e-06,7.2474378191e-08,3.03381075091e-11,-2.32245683822e-12,2.04183266932
8,C~[Pt],1.39276501155e-05,-2.61128282991e-06,1.39276514181e-05,-2.61128154786e-06,-0.000141353912884,-0.000157892820159,-1.65389306432e-05,1.43094036762e-05,-2.22952932515e-06,8.28288802442e-12,-1.34150304082e-11,0.149402390438
9,C=[Pt],-0.00155262555608,-0.0024142898687,-0.00155262555367,-0.00241428986632,-0.00184046084664,-0.00270212267907,-0.000861677691247,-0.000745359370635,-0.00160703063928,-2.15174814013e-09,-2.20240368473e-09,0.348605577689
10,C#[Pt],8.20306166738e-07,-9.25664807453e-07,8.20301665201e-07,-9.25669346502e-07,0.000541649124536,0.000539903144078,-1.74597097991e-06,9.61187863585e-07,-7.84783126611e-07,-6.48014180734e-12,-1.00693932846e-12,-0.149402390438
11,C.[Pt],-1.42953936518e-07,-6.76387228718e-07,-1.42955543932e-07,-6.76388858796e-07,0.000193594205413,0.000193060771043,-5.3343330642e-07,-5.60228780527e-08,-5.89456179731e-07,4.65628234628e-11,-1.10438506992e-12,16.2848605578
12,[H][H].[Pt],-8.49662235232e-06,-3.48286578698e-07,-8.49662397462e-06,-3.48288227416e-07,0.000185799710583,0.000193948062174,8.14833645758e-06,-8.45753029306e-06,-3.09194522396e-07,-1.21157538553e-11,-4.20640783985e-12,0.0
13,[C-]#[O+].[Pt],7.01442304647e-07,-1.72354980043e-06,7.01442292242e-07,-1.72354981479e-06,1.35624515361e-06,-1.06874698074e-06,-2.4249920885e-06,9.53656325943e-07,-1.47133578003e-06,-5.40823865124e-12,-8.12047845531e-14,0.398406374502
14,O=C[Pt],2.23702229437e-05,-2.46247094605e-06,2.23702229294e-05,-2.46247100933e-06,2.37592805475e-05,-1.07341372501e-06,-2.48326883471e-05,2.27256936754e-05,-2.10700031159e-06,4.89664850855e-11,1.13361879236e-11,7.37051792829
