,C/O ratio,CH4 in,CH4 out,CO out,H2 out,H2O out,CO2 out,Exit temp,Max temp,Dist to max temp
0,0.599999999998,0.0422061093119,0.0343023015274,0.0010362353594,0.000956734802544,0.013145968462,0.00551871851212,1395.40670689,1408.13835264,20.15
1,0.7,0.0476422387957,0.0352696208235,0.00180452288236,0.00406401647318,0.0157635717073,0.00601885851524,1432.49430492,1487.68110646,20.03
2,0.800000000001,0.0527365757071,0.0296087113307,0.00377609390814,0.0121349183386,0.021063458906,0.00649913324738,1481.11854053,1637.36033435,19.99
3,0.900000000002,0.0575203724875,0.0181547410127,0.0104777587228,0.0285986081223,0.0279635439,0.00680279754345,1567.1639115,1801.86512139,19.94
4,0.999999999997,0.0620211841062,0.0229938185005,0.00968383195608,0.0277945380089,0.0278030923274,0.00699331404342,1542.67777109,1778.99647576,19.78
5,1.1,0.0662633991613,0.0275310249977,0.00925767463663,0.0273699693406,0.0276624490697,0.00717221102227,1525.25037531,1758.8126248,19.69
6,1.2,0.0702686819927,0.0323802403679,0.0084136884947,0.0260069195877,0.0274754666958,0.00733914505805,1508.54629065,1738.73664579,19.63
7,1.3,0.0740563427297,0.0366707276902,0.00812994344099,0.0255182336137,0.0273092589066,0.00749592815045,1497.30437203,1721.08655771,19.61
8,1.4,0.0776436486167,0.0410481880064,0.00768968578738,0.0246208802326,0.0270938114174,0.00764185284258,1486.78586137,1703.24951089,19.62
9,1.6,0.0842775898859,0.0497281134413,0.00669675827832,0.0223215469887,0.0265528545585,0.00790326720408,1468.71532471,1667.68200683,19.7
10,1.8,0.0902768488471,0.0580690775139,0.00585641980972,0.0199711834094,0.0258757749628,0.00812498943612,1454.4215297,1632.22877795,19.87
11,2.0,0.0957283493814,0.0669233055598,0.00448625437424,0.0162324105953,0.0249272647107,0.0083018073284,1439.49304802,1591.55695438,19.99
12,2.19999999999,0.100703835316,0.0780887799541,0.00292867291586,0.0105878089866,0.022732767225,0.00836361057389,1420.59341096,1522.94321293,19.99
13,2.40000000001,0.105263045535,0.0873106224018,0.00214072685133,0.00664316028149,0.0210677107965,0.00834547910119,1406.67383463,1469.10757413,19.99
14,2.6,0.109456124149,0.094694486515,0.00165651928645,0.00394910245536,0.0199741079483,0.00830192539853,1394.53763746,1430.14820874,19.99
