,C/O ratio,CH4 Conv,O2 Conv,CO Selec,H2 Selec,H2O Selec
0,0.6,0.000465959367803,0.00046792367699,0.0100203581056,0.0169851549423,0.486958911845
1,0.7,0.000429075795169,0.000494756511247,0.0102912669486,0.0181613987615,0.486082994883
2,0.8,0.000399029339297,0.000517901098738,0.0104932107145,0.0192715061565,0.485216103913
3,0.9,0.000374006575816,0.000538178557587,0.0106421837474,0.0203354114555,0.484352247801
4,1.0,0.000352802678643,0.000556176939727,0.0107496662286,0.0213672385634,0.4834869438
5,1.1,0.000334581023736,0.000572331232544,0.0108241514007,0.0223772731641,0.482616841008
6,1.2,0.000318739786886,0.000586971544539,0.0108720755485,0.0233731594971,0.481739439721
7,1.3,0.000304833357432,0.000600353647443,0.0108984121925,0.0243606634991,0.480852885855
8,1.4,0.00029252375342,0.000612679166751,0.01090706735,0.0253441797547,0.479955820553
9,1.6,0.000271704059229,0.000634774894573,0.0108831671995,0.0273119559743,0.478126555692
10,1.8,0.000254772795747,0.000654221082904,0.0108187847596,0.0292951435538,0.476247082312
11,2.0,0.000240745126216,0.00067167281258,0.0107262752735,0.0313046277043,0.474315935377
12,2.2,0.000228947631862,0.000687590963139,0.0106141805367,0.0333464303146,0.472333624597
13,2.4,0.000218902721307,0.000702308513278,0.0104885435238,0.0354234323358,0.470301929525
14,2.6,0.000210261453437,0.000716071369026,0.0103537170839,0.0375364461137,0.468223440225
