,C/O ratio,CH4 in,CH4 out,CO out,H2 out,H2O out,CO2 out,Exit temp,Max temp,Dist to max temp
0,0.599999999998,0.0422061093119,0.0422061093119,6.97787583082e-25,6.27051125273e-20,8.72881114419e-16,3.66365756735e-36,700.0,700.0,0.9
1,0.7,0.0476422387957,0.0476422387957,8.71794972933e-25,7.08036690991e-20,1.00170016905e-15,4.57727805412e-36,700.0,700.0,10.01
2,0.800000000001,0.0527365757071,0.0527365757071,1.0563637275e-24,7.83961370327e-20,1.12666453927e-15,5.546352415e-36,700.0,700.0,0.45
3,0.900000000002,0.0575203724875,0.0575203724875,1.25048353868e-24,8.55329654393e-20,1.24803363303e-15,6.56560726403e-36,700.0,700.0,16.46
4,0.999999999997,0.0620211841062,0.0620211841062,1.45333567521e-24,9.22641978636e-20,1.36604552082e-15,7.63065157109e-36,700.0,700.0,6.15
5,1.1,0.0662633991613,0.0662633991613,1.66425028715e-24,9.86055278387e-20,1.48092295456e-15,8.73808987336e-36,700.0,700.0,19.04
6,1.2,0.0702686819927,0.0702686819927,1.882355687e-24,1.04596953792e-19,1.59263957518e-15,9.8832626064e-36,700.0,700.0,13.94
7,1.3,0.0740563427297,0.0740563427297,2.10791968044e-24,1.10273085159e-19,1.70200609485e-15,1.10678243717e-35,700.0,700.0,0.53
8,1.4,0.0776436486167,0.0776436486167,2.33966538808e-24,1.15653102556e-19,1.8084964146e-15,1.22844064821e-35,700.0,700.0,0.29
9,1.6,0.0842775898859,0.0842775898859,2.82156677913e-24,1.25624123933e-19,2.01447554054e-15,1.48144582281e-35,700.0,700.0,17.19
10,1.8,0.0902768488471,0.0902768488471,3.32430369096e-24,1.3465959609e-19,2.21085897488e-15,1.74543803625e-35,700.0,700.0,0.19
11,2.0,0.0957283493814,0.0957283493814,3.8480024145e-24,1.42905359609e-19,2.40004277256e-15,2.02041167248e-35,700.0,700.0,17.45
12,2.19999999999,0.100703835316,0.100703835316,4.38974714512e-24,1.5045956685e-19,2.58193953688e-15,2.30511579078e-35,700.0,700.0,61.28
13,2.40000000001,0.105263045535,0.105263045535,4.94782908147e-24,1.57405603274e-19,2.75706034346e-15,2.59813194055e-35,700.0,700.000000001,18.69
14,2.6,0.109456124149,0.109456124149,5.52148822459e-24,1.63829475729e-19,2.92624276467e-15,2.89912080736e-35,700.0,700.0,16.99
