,C/O ratio,CH4 Conv,O2 Conv,CO Selec,H2 Selec,H2O Selec
0,0.6,0.00115023143997,0.00134765668353,0.227937821194,0.18170982963,0.432146650433
1,0.7,0.0012528798825,0.00163654569344,0.244579617536,0.225189729065,0.397103665153
2,0.8,0.00137682594979,0.00195277924624,0.25791800912,0.266488035414,0.36255981052
3,0.9,0.00152266499353,0.00230048806933,0.268777062108,0.305168841506,0.329372617267
4,1.0,0.00169229991684,0.00268522508929,0.277748557687,0.341134290081,0.297941973711
5,1.1,0.0018888917072,0.00311430072258,0.285261727439,0.374461660384,0.268409287788
6,1.2,0.00211703460252,0.00359733104755,0.291632429168,0.405312378939,0.240773841856
7,1.3,0.00238314807146,0.00414709310899,0.297096826164,0.433882254872,0.214959853911
8,1.4,0.00269614976895,0.00478085596301,0.301834377255,0.460374774019,0.190854956765
9,1.6,0.00351830781808,0.00640590387283,0.30965329755,0.507902648325,0.147263467287
10,1.8,0.00476949021661,0.00882325090916,0.315882783222,0.549283870947,0.10901354148
11,2.0,0.0068965831155,0.0128748468441,0.321030906407,0.585526787375,0.07535360328
12,2.2,0.0111669429846,0.0209786786456,0.32537908757,0.616718924759,0.0463380827275
13,2.4,0.0209363457418,0.0398410948076,0.328746056549,0.640025498813,0.024712622498
14,2.6,0.0388062181948,0.0760850738485,0.330618952457,0.65199438383,0.0136761184236
