,C/O ratio,CH4 Conv,O2 Conv,CO Selec,H2 Selec,H2O Selec
0,0.6,0.233133136904,0.098255046313,0.0421758508939,0.158255283683,0.460773646242
1,0.7,0.238284391029,0.117658454907,0.0382933218248,0.146689286303,0.473609810623
2,0.8,0.242218415503,0.137763048131,0.0351566576245,0.135247466246,0.486012080683
3,0.9,0.24525862884,0.158492856539,0.0325756244087,0.124224146423,0.497775445223
4,1.0,0.247629007239,0.179763542428,0.0304212668952,0.113815595815,0.508762683836
5,1.1,0.249491463408,0.201491268289,0.0286026459546,0.104137925803,0.51889822213
6,1.2,0.250966506236,0.223599720395,0.027053555837,0.0952429536678,0.528158888609
7,1.3,0.25214549852,0.246024324261,0.0257245334607,0.0871341752142,0.536561901989
8,1.4,0.253098481137,0.268713789419,0.0245778320821,0.0797818710031,0.544152251897
9,1.6,0.254530492257,0.314745009376,0.0227203359199,0.0671361088809,0.557148583196
10,1.8,0.255565554429,0.36151056032,0.0213122395323,0.0568205116367,0.567695997907
11,2.0,0.256388080137,0.408948088686,0.0202442798804,0.0483541967552,0.576313540725
12,2.2,0.257112060725,0.4570659068,0.0194433613714,0.0413326291757,0.58342990283
13,2.4,0.257809369119,0.505911546515,0.0188596726194,0.0354388736666,0.589377830335
14,2.6,0.258526470821,0.555555376807,0.0184593296199,0.0304321488143,0.59440869591
