,C/O ratio,CH4 in,CH4 out,CO out,H2 out,H2O out,CO2 out,Exit temp,Max temp,Dist to max temp
0,0.599999999998,0.0422061093119,0.0422060995851,8.20263243636e-14,1.130836692e-19,4.8572913461e-09,6.35663526105e-20,700.000048774,700.000048774,69.97
1,0.7,0.0476422387957,0.0476422276221,9.51540195149e-14,1.49146495367e-19,5.57931236406e-09,7.94156521605e-20,700.000054426,700.000054426,69.99
2,0.800000000001,0.0527365757071,0.0527365631289,1.08105196757e-13,1.93017289836e-19,6.28015413942e-09,9.61646354413e-20,700.000059662,700.000059662,70.0
3,0.900000000002,0.0575203724875,0.0575203585442,1.20887271807e-13,2.45624214346e-19,6.9612003775e-09,1.13712087897e-19,700.000064544,700.000064544,70.0
4,0.999999999997,0.0620211841062,0.0620211688348,1.3350822559e-13,3.07861700299e-19,7.62371212669e-09,1.31976515655e-19,700.000069121,700.000069121,70.0
5,1.1,0.0662633991613,0.0662633825966,1.4597613271e-13,3.80604444901e-19,8.26883769487e-09,1.50891143004e-19,700.000073432,700.000073432,70.0
6,1.2,0.0702686819927,0.0702686641672,1.58298922995e-13,4.64622593005e-19,8.89762429068e-09,1.70400501402e-19,700.00007751,700.00007751,70.0
7,1.3,0.0740563427297,0.0740563236741,1.70484258156e-13,5.60780755528e-19,9.51102907589e-09,1.90458005462e-19,700.000081382,700.000081382,70.0
8,1.4,0.0776436486167,0.0776436283601,1.82539444098e-13,6.69842213053e-19,1.01099279166e-08,2.11024126445e-19,700.000085071,700.000085071,70.0
9,1.6,0.0842775898859,0.084277567308,2.0628674706e-13,9.29826768161e-19,1.12673591661e-08,2.53551778268e-19,700.000091973,700.000091973,70.0
10,1.8,0.0902768488471,0.0902768240462,2.29591697e-13,1.25067973933e-18,1.23756086595e-08,2.97764639677e-19,700.00009834,700.00009834,70.0
11,2.0,0.0957283493814,0.0957283224461,2.52499237565e-13,1.63838013473e-18,1.34395218561e-08,3.43496605216e-19,700.000104262,700.000104262,70.0
12,2.19999999999,0.100703835316,0.100703806327,2.75048947992e-13,2.09903631599e-18,1.4463256382e-08,3.90619008272e-19,700.00010981,700.00010981,69.99
13,2.40000000001,0.105263045535,0.105263014565,2.97275664628e-13,2.63865736461e-18,1.54504045114e-08,4.39030454908e-19,700.00011504,700.00011504,70.0
14,2.6,0.109456124149,0.109456091265,3.19210104458e-13,3.2634156904e-18,1.64040909014e-08,4.88649885825e-19,700.000119991,700.000119991,70.0
