,C/O ratio,CH4 Conv,O2 Conv,CO Selec,H2 Selec,H2O Selec
0,0.6,0.273157974593,0.157701224136,0.09627676469,0.105622211633,0.520013603843
1,0.7,0.282580609694,0.198470444507,0.100685720772,0.0884953365847,0.538632149044
2,0.8,0.29084722476,0.243227950098,0.105694566124,0.0732773315332,0.555053127638
3,0.9,0.298446327134,0.292060719067,0.111152881876,0.060075492246,0.569269565856
4,1.0,0.30576843551,0.345263346556,0.116994402148,0.0487657803698,0.581472733508
5,1.1,0.313161633593,0.403430314514,0.12321920255,0.0391047402001,0.591954741963
6,1.2,0.320986774613,0.467605467024,0.129893256012,0.0308081412467,0.601039450797
7,1.3,0.329700468202,0.539606014417,0.137172808188,0.0235926278325,0.609049381097
8,1.4,0.340037901172,0.622878349901,0.145389269099,0.0171846579774,0.616310265931
9,1.6,0.377320251136,0.883277889362,0.171098635411,0.00539438132353,0.630858980829
10,1.8,0.348333004955,0.999999999336,0.200529913902,0.01321995664,0.626648042835
11,2.0,0.307958483308,0.999999999996,0.210815312101,0.016730395391,0.623221085763
12,2.2,0.277074347474,0.999999999999,0.217964890245,0.0193011406105,0.620409354085
13,2.4,0.252190618339,0.999999999999,0.223608481919,0.0214223678621,0.618053528823
14,2.6,0.231603811877,0.999999999999,0.22825518329,0.0231941676587,0.616084982573
