,C/O ratio,CH4 Conv,O2 Conv,CO Selec,H2 Selec,H2O Selec
0,0.6,0.731540559837,0.510265455511,0.332728711562,0.66363026774,0.00303252043121
1,0.7,0.771274536048,0.602241158328,0.332787273399,0.664167883324,0.00249603019948
2,0.8,0.805044161375,0.691604942022,0.332847853196,0.664618088972,0.002046557852
3,0.9,0.835536072596,0.779597624694,0.332911629654,0.66502435001,0.00164090959683
4,1.0,0.863222176431,0.866058462874,0.332986182693,0.665429342029,0.00123627597094
5,1.1,0.8865992213,0.948809330532,0.333085860884,0.665883557452,0.000782353329779
6,1.2,0.877858763172,0.995695484243,0.333214344489,0.666318500322,0.000347621799933
7,1.3,0.835205421623,0.999575285106,0.333271193282,0.666460132002,0.000206110521501
8,1.4,0.794926576315,0.999800386949,0.333290895604,0.666502435874,0.000163603951945
9,1.6,0.727192722021,0.999746186218,0.33330606718,0.666534028663,0.000131669365454
10,1.8,0.672387828822,0.999519330622,0.333312324262,0.666551736784,0.000113552078159
11,2.0,0.626844930862,0.999157028615,0.333315519759,0.666565994884,9.89687718466e-05
12,2.2,0.58819717892,0.998692061418,0.333317382292,0.666578343595,8.63823631249e-05
13,2.4,0.55485221167,0.99816093367,0.333318514253,0.666588821179,7.57615506243e-05
14,2.6,0.525680853844,0.997569955481,0.333319214541,0.666597393214,6.71228977537e-05
