,C/O ratio,CH4 in,CH4 out,CO out,H2 out,H2O out,CO2 out,Exit temp,Max temp,Dist to max temp
0,0.599999999998,0.0422061093119,0.0422060966498,1.26596984017e-08,1.66807838735e-08,8.64347401801e-09,2.42978355637e-12,700.000385869,700.000385869,20.04
1,0.7,0.0476422387957,0.0476422207567,1.80359486686e-08,2.61183760296e-08,9.95956886629e-09,3.02283628929e-12,700.00044524,700.00044524,20.01
2,0.800000000001,0.0527365757071,0.0527365505006,2.52027935847e-08,3.92558816137e-08,1.1157144707e-08,3.71841891571e-12,700.000504512,700.000504512,69.47
3,0.900000000002,0.0575203724875,0.0575203375197,3.4963198105e-08,5.76968670789e-08,1.22386436433e-08,4.55584239452e-12,700.000566908,700.000566908,67.72
4,0.999999999997,0.0620211841062,0.062021135464,4.86366265544e-08,8.40836235678e-08,1.32008231776e-08,5.59508475512e-12,700.000636976,700.000636976,20.15
5,1.1,0.0662633991613,0.0662633307429,6.84114732877e-08,1.22805904656e-07,1.40309011402e-08,6.92746333402e-12,700.000721597,700.000721597,20.18
6,1.2,0.0702686819927,0.0702685842124,9.77715691667e-08,1.80858443561e-07,1.47020672155e-08,8.68352136697e-12,700.000831119,700.000831119,22.91
7,1.3,0.0740563427297,0.0740562013349,1.41383682922e-07,2.67615307875e-07,1.5174087882e-08,1.10115017193e-11,700.000978761,700.000978761,20.03
8,1.4,0.0776436486167,0.0776434456438,2.02958819946e-07,3.90531095866e-07,1.54145149058e-08,1.39809762573e-11,700.001174107,700.001174107,20.33
9,1.6,0.0842775898859,0.0842772175227,3.72341952096e-07,7.29422443777e-07,1.53039250529e-08,2.12250822109e-11,700.001679531,700.001679531,19.99
10,1.8,0.0902768488471,0.090276278102,5.70716234585e-07,1.1266835396e-06,1.48066456072e-08,2.88471759553e-11,700.002240909,700.002240909,67.13
11,2.0,0.0957283493814,0.0957275724509,7.76894233387e-07,1.53965199725e-06,1.42089783603e-08,3.62391711938e-11,700.002801455,700.002801455,54.69
12,2.19999999999,0.100703835316,0.100702850072,9.85200091485e-07,1.95688185956e-06,1.36050979672e-08,4.33667692379e-11,700.003349814,700.003349814,20.53
13,2.40000000001,0.105263045535,0.105261851088,1.19439670827e-06,2.37586968022e-06,1.30243692419e-08,5.02897061542e-11,700.003886138,700.003886138,53.55
14,2.6,0.109456124149,0.109454719732,1.40435961912e-06,2.79635767383e-06,1.24757638566e-08,5.70656556984e-11,700.004412736,700.004412736,67.67
