,C/O ratio,CH4 Conv,O2 Conv,CO Selec,H2 Selec,H2O Selec
0,0.6,0.000588520831928,0.00137350197969,0.0098356541541,0.000109330831496,0.662410794907
1,0.7,0.000526388250971,0.00143044060135,0.00999630196503,0.000120259755137,0.662114660663
2,0.8,0.000477052296015,0.00147786460008,0.0101854861636,0.000130947317725,0.661852784726
3,0.9,0.000436102886817,0.00151830614157,0.0103944200106,0.000141408474347,0.661620117417
4,1.0,0.00040213017957,0.00155307580797,0.0106172586432,0.00015165223056,0.661411711276
5,1.1,0.000373282615482,0.00158340261778,0.0108502889218,0.000161690391783,0.661224178377
6,1.2,0.000348713745362,0.0016100183929,0.0110908243848,0.000171532652656,0.661054411002
7,1.3,0.000326839090691,0.00163380165374,0.0113379980766,0.00018120560074,0.6609001662
8,1.4,0.000307888539857,0.00165525464181,0.0115878315451,0.000190677940508,0.660760068487
9,1.6,0.00027607417014,0.00169196492279,0.01209903817,0.000209179367199,0.66051267127
10,1.8,0.000250697106063,0.0017228238574,0.0126160050157,0.000227061638892,0.660302813943
11,2.0,0.0002294129589,0.00174944180977,0.0131380858695,0.000244437556083,0.660121868295
12,2.2,0.000211765065228,0.00177257922446,0.0136618292083,0.000261340625849,0.659963761576
13,2.4,0.000196770377933,0.00179314454802,0.0141857788382,0.000277818332273,0.659824199782
14,2.6,0.000183873366543,0.0018116931655,0.0147088755776,0.000293909963505,0.6596997088
