,C/O ratio,CH4 Conv,O2 Conv,CO Selec,H2 Selec,H2O Selec
0,0.6,0.892868905162,0.962741577354,0.258970611904,0.465809046126,0.200855487739
1,0.7,0.923128206361,0.994858098494,0.280950566002,0.528971909925,0.13769332094
2,0.8,0.938340314173,0.999788143245,0.3004808161,0.579834939959,0.0868307062159
3,0.9,0.938212710284,0.999997578793,0.314763937795,0.614480302197,0.0521856020583
4,1.0,0.920991556486,0.999999987631,0.324108534659,0.635124375546,0.0315416867467
5,1.1,0.886094369332,0.999999999905,0.329148399689,0.644225968672,0.0224401803424
6,1.2,0.843103412582,0.999999999997,0.331251280506,0.647186072149,0.0194801189758
7,1.3,0.801518633152,1.0,0.332097877392,0.648348956079,0.0183172667829
8,1.4,0.764040316449,1.0,0.332496507893,0.649118866122,0.0175473594116
9,1.6,0.700982150385,1.0,0.332859835932,0.650580468007,0.0160857513997
10,1.8,0.649929147366,1.0,0.333020192157,0.651934309748,0.014731906632
11,2.0,0.607636746482,1.0,0.333110455584,0.653243447719,0.0134227472581
12,2.2,0.571733243506,1.0,0.333166343891,0.654411170895,0.0122549779458
13,2.4,0.540718308143,1.0,0.333203640226,0.655442695607,0.0112234147886
14,2.6,0.513504461122,1.0,0.333229396332,0.65632496949,0.0103411159382
