,C/O ratio,CH4 Conv,O2 Conv,CO Selec,H2 Selec,H2O Selec
0,0.6,0.43732083067,1.0,0.0194622707306,0.0323306357466,0.634335821677
1,0.7,0.378427228414,1.0,0.0220458999138,0.0371625277783,0.629503935819
2,0.8,0.334080208865,1.0,0.0242185501031,0.0413607410334,0.625305715249
3,0.9,0.299475060624,1.0,0.0261105577921,0.0451031433465,0.621563300041
4,1.0,0.271707455804,1.0,0.0277917788587,0.0484914253391,0.618175002836
5,1.1,0.248916132769,1.0,0.029294194009,0.0515840159478,0.615082396168
6,1.2,0.229858593775,1.0,0.0306393087584,0.0544247495047,0.612241646374
7,1.3,0.213678582369,1.0,0.0318533085611,0.0570550805059,0.609611299245
8,1.4,0.199765621136,1.0,0.0329616994614,0.0595101798611,0.607156184004
9,1.6,0.177059866978,1.0,0.0349381942906,0.0639964098385,0.602669979912
10,1.8,0.159297017342,1.0,0.0366790960892,0.0680349240608,0.598631388577
11,2.0,0.145015399005,1.0,0.0382486929479,0.0717209463393,0.594945348827
12,2.2,0.133257731816,1.0,0.0396879805425,0.0751252902962,0.59154095652
13,2.4,0.123415032759,1.0,0.041024105861,0.0782939342062,0.588372285714
14,2.6,0.115044862798,1.0,0.042276572091,0.0812655944246,0.585400599333
