,C/O ratio,CH4 in,CH4 out,CO out,H2 out,H2O out,CO2 out,Exit temp,Max temp,Dist to max temp
0,0.599999999998,0.0422061093119,0.0422039016201,2.98487197813e-12,9.4939740164e-13,4.41203102053e-06,2.20555467596e-06,700.279122069,700.279122069,46.76
1,0.7,0.0476422387957,0.0476397713352,3.18576645051e-12,1.24815077708e-12,4.93134866323e-06,2.46519534207e-06,700.303177789,700.303177789,66.19
2,0.800000000001,0.0527365757071,0.0527338703633,3.36507378842e-12,1.57578961518e-12,5.40692941149e-06,2.70297267878e-06,700.323856857,700.323856857,68.54
3,0.900000000002,0.0575203724875,0.0575174486816,3.52664884641e-12,1.92919065831e-12,5.84369513426e-06,2.92134640307e-06,700.341753884,700.341753884,69.92
4,0.999999999997,0.0620211841062,0.0620180591297,3.67336352204e-12,2.30560595025e-12,6.24589999238e-06,3.12244271785e-06,700.357338096,700.357338096,69.96
5,1.1,0.0662633991613,0.0662600884604,3.80742920369e-12,2.70261385479e-12,6.61723095081e-06,3.30810445497e-06,700.370983819,700.370983819,27.27
6,1.2,0.0702686819927,0.07026519941,3.93059288675e-12,3.11807627595e-12,6.96089205246e-06,3.47993314275e-06,700.382992588,700.382992588,28.4
7,1.3,0.0740563427297,0.0740527007096,4.04426322709e-12,3.55010161182e-12,7.27967741038e-06,3.63932545736e-06,700.393609547,700.393609547,68.98
8,1.4,0.0776436486167,0.0776398583806,4.14959519091e-12,3.99701280096e-12,7.57603141704e-06,3.78750329744e-06,700.403035651,700.403035651,69.91
9,1.6,0.0842775898859,0.0842735327143,4.33893238481e-12,4.92969600278e-12,8.10977396728e-06,4.05437895439e-06,700.418951528,700.418951528,69.96
10,1.8,0.0902768488471,0.0902725582993,4.50463533081e-12,5.90604660451e-12,8.57642686245e-06,4.28771231431e-06,700.431765271,700.431765271,69.99
11,2.0,0.0957283493814,0.0957238533971,4.65112206619e-12,6.91801132745e-12,8.9872227324e-06,4.49311878669e-06,700.442203425,700.442203425,69.69
12,2.19999999999,0.100703835316,0.10069915737,4.78172732365e-12,7.95910513278e-12,9.35108605664e-06,4.67506000306e-06,700.450792672,700.450792672,69.99
13,2.40000000001,0.105263045535,0.105258205517,4.89902845476e-12,9.024067564e-12,9.67518529395e-06,4.8371197776e-06,700.457922367,700.457922367,69.41
14,2.6,0.109456124149,0.109451139038,5.00505631414e-12,1.01086025607e-11,9.96533672218e-06,4.98220596274e-06,700.463885343,700.463885344,26.78
